timeStamp,elapsed,label,responseMessage
1354388457850,5983,searchMovie,OK
1354388463800,35,searchUser,OK
1354388463792,46,signInUser,OK
1354388458797,5086,searchMovie,OK
1354388463881,32,signInUser,OK
1354388463881,38,listCategories,OK
1354388463891,29,searchUser,OK
1354388463881,55,searchUser,OK
1354388463918,28,listCategories,OK
1354388463929,36,listMovieByCategory,OK
1354388463946,28,signInUser,OK
1354388463952,24,listMovieByCategory,OK
1354388463932,52,signInUser,OK
1354388463974,22,viewCart,OK
1354388463980,17,listCategories,OK
1354388463990,17,listCategories,OK
1354388463985,31,viewCart,OK
1354388464005,31,listMovieByCategory,OK
1354388464013,38,listMovieByCategory,OK
1354388464047,19,viewCart,OK
1354388464060,43,viewCart,OK
1354388457605,6788,searchMovie,OK
1354388458116,6338,searchMovie,OK
1354388464402,66,searchUser,OK
1354388464478,26,signInUser,OK
1354388464463,62,searchUser,OK
1354388464509,28,listCategories,OK
1354388464542,21,listMovieByCategory,OK
1354388464535,37,signInUser,OK
1354388464572,22,viewCart,OK
1354388464629,45,listCategories,OK
1354388464680,31,listMovieByCategory,OK
1354388464722,22,viewCart,OK
1354388458191,7436,searchMovie,OK
1354388465637,37,searchUser,OK
1354388465684,55,signInUser,OK
1354388465744,19,listCategories,OK
1354388465769,21,listMovieByCategory,OK
1354388465798,12,viewCart,OK
1354388458262,7821,searchMovie,OK
1354388466111,37,searchUser,OK
1354388466158,35,signInUser,OK
1354388466199,10,listCategories,OK
1354388466215,20,listMovieByCategory,OK
1354388466244,25,viewCart,OK
1354388463250,5327,searchMovie,OK
1354388468589,136,searchUser,OK
1354388468735,36,signInUser,OK
1354388468776,30,listCategories,OK
1354388468812,33,listMovieByCategory,OK
1354388468853,26,viewCart,OK
1354388464002,5768,searchMovie,OK
1354388469779,37,searchUser,OK
1354388469826,25,signInUser,OK
1354388469857,20,listCategories,OK
1354388469882,30,listMovieByCategory,OK
1354388469921,21,viewCart,OK
1354388464021,5932,searchMovie,OK
1354388470018,43,searchUser,OK
1354388470073,12,signInUser,OK
1354388470090,11,listCategories,OK
1354388470107,39,listMovieByCategory,OK
1354388470154,22,viewCart,OK
1354388462699,7779,searchMovie,OK
1354388464634,5940,searchMovie,OK
1354388470487,100,searchUser,OK
1354388470583,35,searchUser,OK
1354388470597,39,signInUser,OK
1354388470628,15,signInUser,OK
1354388470642,15,listCategories,OK
1354388470649,15,listCategories,OK
1354388470662,26,listMovieByCategory,OK
1354388470670,31,listMovieByCategory,OK
1354388470697,21,viewCart,OK
1354388470709,19,viewCart,OK
1354388464749,6543,searchMovie,OK
1354388471358,87,searchUser,OK
1354388471455,22,signInUser,OK
1354388471482,11,listCategories,OK
1354388471498,23,listMovieByCategory,OK
1354388464108,7429,searchMovie,OK
1354388471529,27,viewCart,OK
1354388471547,35,searchUser,OK
1354388464071,7517,searchMovie,OK
1354388471598,16,signInUser,OK
1354388471620,12,listCategories,OK
1354388471601,41,searchUser,OK
1354388471638,20,listMovieByCategory,OK
1354388471653,21,signInUser,OK
1354388471680,10,listCategories,OK
1354388471666,32,viewCart,OK
1354388471696,59,listMovieByCategory,OK
1354388471763,66,viewCart,OK
1354388465816,7203,searchMovie,OK
1354388473028,28,searchUser,OK
1354388473066,60,signInUser,OK
1354388473132,21,listCategories,OK
1354388473159,31,listMovieByCategory,OK
1354388473198,13,viewCart,OK
1354388466274,7839,searchMovie,OK
1354388474123,170,searchUser,OK
1354388474303,21,signInUser,OK
1354388474329,20,listCategories,OK
1354388474354,31,listMovieByCategory,OK
1354388474393,22,viewCart,OK
1354388468885,6486,searchMovie,OK
1354388475380,36,searchUser,OK
1354388475426,11,signInUser,OK
1354388475442,20,listCategories,OK
1354388475467,30,listMovieByCategory,OK
1354388475506,53,viewCart,OK
1354388470182,5574,searchMovie,OK
1354388475765,29,searchUser,OK
1354388475805,12,signInUser,OK
1354388475822,11,listCategories,OK
1354388475838,22,listMovieByCategory,OK
1354388475868,12,viewCart,OK
1354388470734,5307,searchMovie,OK
1354388476049,37,searchUser,OK
1354388476122,24,signInUser,OK
1354388476151,17,listCategories,OK
1354388469947,6223,searchMovie,OK
1354388476173,25,listMovieByCategory,OK
1354388476181,33,searchUser,OK
1354388476224,26,signInUser,OK
1354388476206,52,viewCart,OK
1354388476255,16,listCategories,OK
1354388476277,20,listMovieByCategory,OK
1354388476307,66,viewCart,OK
1354388471562,6181,searchMovie,OK
1354388477752,36,searchUser,OK
1354388477803,38,signInUser,OK
1354388477847,10,listCategories,OK
1354388477862,20,listMovieByCategory,OK
1354388477890,14,viewCart,OK
1354388471703,7077,searchMovie,OK
1354388478789,38,searchUser,OK
1354388478837,13,signInUser,OK
1354388478856,20,listCategories,OK
1354388478882,30,listMovieByCategory,OK
1354388478921,33,viewCart,OK
1354388470723,8439,searchMovie,OK
1354388479171,240,searchUser,OK
1354388479422,21,signInUser,OK
1354388479448,21,listCategories,OK
1354388479474,70,listMovieByCategory,OK
1354388471834,7728,searchMovie,OK
1354388479553,35,viewCart,OK
1354388479633,28,searchUser,OK
1354388479671,33,signInUser,OK
1354388479710,20,listCategories,OK
1354388479736,19,listMovieByCategory,OK
1354388479805,25,viewCart,OK
1354388473216,6897,searchMovie,OK
1354388480121,30,searchUser,OK
1354388480160,48,signInUser,OK
1354388480213,22,listCategories,OK
1354388480240,30,listMovieByCategory,OK
1354388480314,11,viewCart,OK
1354388474420,6880,searchMovie,OK
1354388481308,75,searchUser,OK
1354388481393,65,signInUser,OK
1354388481464,21,listCategories,OK
1354388481491,20,listMovieByCategory,OK
1354388481567,12,viewCart,OK
1354388475564,6689,searchMovie,OK
1354388476378,5883,searchMovie,OK
1354388482270,28,searchUser,OK
1354388482265,50,searchUser,OK
1354388482310,20,signInUser,OK
1354388482335,11,listCategories,OK
1354388482325,36,signInUser,OK
1354388482367,19,listCategories,OK
1354388482351,25,listMovieByCategory,OK
1354388482395,41,viewCart,OK
1354388482391,69,listMovieByCategory,OK
1354388476263,6259,searchMovie,OK
1354388482516,20,viewCart,OK
1354388482532,35,searchUser,OK
1354388482577,46,signInUser,OK
1354388482628,10,listCategories,OK
1354388482644,19,listMovieByCategory,OK
1354388482674,20,viewCart,OK
1354388475885,6856,searchMovie,OK
1354388482749,94,searchUser,OK
1354388482852,12,signInUser,OK
1354388482869,12,listCategories,OK
1354388482886,53,listMovieByCategory,OK
1354388483061,21,viewCart,OK
1354388478960,6426,searchMovie,OK
1354388479836,5775,searchMovie,OK
1354388477910,7778,searchMovie,OK
1354388485619,112,searchUser,OK
1354388485395,345,searchUser,OK
1354388485697,61,searchUser,OK
1354388485749,48,signInUser,OK
1354388485753,83,signInUser,OK
1354388485808,30,listCategories,OK
1354388485803,36,signInUser,OK
1354388485853,74,listCategories,OK
1354388485851,87,listMovieByCategory,OK
1354388485946,23,listMovieByCategory,OK
1354388485955,27,viewCart,OK
1354388486042,25,viewCart,OK
1354388479638,6651,searchMovie,OK
1354388486298,31,searchUser,OK
1354388486338,35,signInUser,OK
1354388486378,42,listCategories,OK
1354388486426,47,listMovieByCategory,OK
1354388486484,18,viewCart,OK
1354388481593,6105,searchMovie,OK
1354388487706,55,searchUser,OK
1354388487771,35,signInUser,OK
1354388487812,95,listCategories,OK
1354388487912,21,listMovieByCategory,OK
1354388487942,11,viewCart,OK
1354388480331,7926,searchMovie,OK
1354388488266,47,searchUser,OK
1354388488323,56,signInUser,OK
1354388488385,103,listCategories,OK
1354388488494,82,listMovieByCategory,OK
1354388488585,12,viewCart,OK
1354388482542,6080,searchMovie,OK
1354388488633,41,searchUser,OK
1354388488683,23,signInUser,OK
1354388488711,47,listCategories,OK
1354388488763,20,listMovieByCategory,OK
1354388482700,6100,searchMovie,OK
1354388488792,41,viewCart,OK
1354388488809,37,searchUser,OK
1354388488856,33,signInUser,OK
1354388482512,6380,searchMovie,OK
1354388488932,27,searchUser,OK
1354388488969,23,signInUser,OK
1354388488998,11,listCategories,OK
1354388489014,21,listMovieByCategory,OK
1354388489046,44,viewCart,OK
1354388483087,6083,searchMovie,OK
1354388489179,30,searchUser,OK
1354388489218,12,signInUser,OK
1354388489235,11,listCategories,OK
1354388489251,20,listMovieByCategory,OK
1354388489280,12,viewCart,OK
1354388489297,2589,searchMovie,OK
1354388485988,5948,searchMovie,OK
1354388491944,124,searchUser,OK
1354388491895,173,searchUser,OK
1354388492078,12,signInUser,OK
1354388492078,17,signInUser,OK
1354388486081,6227,searchMovie,OK
1354388492316,63,searchUser,OK
1354388492389,12,signInUser,OK
1354388492406,12,listCategories,OK
1354388492423,34,listMovieByCategory,OK
1354388492466,19,viewCart,OK
1354388486508,6153,searchMovie,OK
1354388492670,26,searchUser,OK
1354388492705,12,signInUser,OK
1354388487959,5232,searchMovie,OK
1354388493200,27,searchUser,OK
1354388493237,15,signInUser,OK
1354388489095,4559,searchMovie,OK
1354388488839,4828,searchMovie,OK
1354388493662,38,searchUser,OK
1354388493675,38,searchUser,OK
1354388493710,13,signInUser,OK
1354388493723,12,signInUser,OK
1354388488603,5350,searchMovie,OK
1354388493958,26,searchUser,OK
1354388493994,10,signInUser,OK
1354388492490,2006,searchMovie,OK
1354388494501,19,searchUser,OK
1354388494525,9,signInUser,OK
1354528665493,66,listCategories,OK
1354528665689,60,listMovieByCategory,OK
1354528665770,105,viewCart,OK
1354528665978,18,listCategories,OK
1354528666000,67,listMovieByCategory,OK
1354528666077,16,viewCart,OK
1354528666482,39,listCategories,OK
1354528666524,46,listMovieByCategory,OK
1354528666576,22,viewCart,OK
1354528666979,20,listCategories,OK
1354528667002,62,listMovieByCategory,OK
1354528667070,17,viewCart,OK
1354528667479,44,listCategories,OK
1354528667528,52,listMovieByCategory,OK
1354528667591,24,viewCart,OK
1354528667976,50,listCategories,OK
1354528668037,48,listMovieByCategory,OK
1354528668098,16,viewCart,OK
1354528668478,296,listCategories,OK
1354528668983,104,listCategories,OK
1354528669122,127,listMovieByCategory,OK
1354528668785,485,listMovieByCategory,OK
1354528669300,24,viewCart,OK
1354528669266,106,viewCart,OK
1354528669481,39,listCategories,OK
1354528669547,49,listMovieByCategory,OK
1354528669613,186,viewCart,OK
1354528669981,64,listCategories,OK
1354528670058,68,listMovieByCategory,OK
1354528670143,56,viewCart,OK
1354528669342,7409,searchMovie,OK
1354528666096,10866,searchMovie,OK
1354528676777,268,searchUser,OK
1354528677065,13,signInUser,OK
1354528676980,227,searchUser,OK
1354528677202,26,listCategories,OK
1354528677229,24,signInUser,OK
1354528677267,38,listCategories,OK
1354528677244,61,listMovieByCategory,OK
1354528677338,39,viewCart,OK
1354528677324,101,listMovieByCategory,OK
1354528677442,27,viewCart,OK
1354528667619,10212,searchMovie,OK
1354528669387,8477,searchMovie,OK
1354528677881,47,searchUser,OK
1354528677859,72,searchUser,OK
1354528677955,20,signInUser,OK
1354528677957,21,signInUser,OK
1354528666602,11409,searchMovie,OK
1354528677999,50,listCategories,OK
1354528678000,64,listCategories,OK
1354528678030,65,searchUser,OK
1354528678079,53,listMovieByCategory,OK
1354528678064,83,listMovieByCategory,OK
1354528678115,39,signInUser,OK
1354528678175,12,listCategories,OK
1354528678174,30,viewCart,OK
1354528678175,48,viewCart,OK
1354528678202,51,listMovieByCategory,OK
1354528678272,35,viewCart,OK
1354528670210,8303,searchMovie,OK
1354528665883,12723,searchMovie,OK
1354528678638,61,searchUser,OK
1354528678633,92,searchUser,OK
1354528678734,24,signInUser,OK
1354528678747,30,signInUser,OK
1354528678815,17,listCategories,OK
1354528678815,32,listCategories,OK
1354528678846,40,listMovieByCategory,OK
1354528678861,59,listMovieByCategory,OK
1354528678937,38,viewCart,OK
1354528678902,109,viewCart,OK
1354528667090,12009,searchMovie,OK
1354528669812,9346,searchMovie,OK
1354528679128,80,searchUser,OK
1354528679226,15,signInUser,OK
1354528679176,81,searchUser,OK
1354528679261,16,listCategories,OK
1354528679285,88,signInUser,OK
1354528679295,98,listMovieByCategory,OK
1354528679386,21,listCategories,OK
1354528679409,42,viewCart,OK
1354528679464,104,listMovieByCategory,OK
1354528679584,33,viewCart,OK
1354528668126,11854,searchMovie,OK
1354528679996,120,searchUser,OK
1354528680133,41,signInUser,OK
1354528680239,23,listCategories,OK
1354528680281,44,listMovieByCategory,OK
1354528680340,55,viewCart,OK
1354528677483,5216,searchMovie,OK
1354528677392,5472,searchMovie,OK
1354528682714,236,searchUser,OK
1354528682922,61,searchUser,OK
1354528682967,42,signInUser,OK
1354528683001,28,signInUser,OK
1354528683024,16,listCategories,OK
1354528683076,48,listCategories,OK
1354528683087,60,listMovieByCategory,OK
1354528683187,62,viewCart,OK
1354528683138,104,listMovieByCategory,OK
1354528683267,26,viewCart,OK
1354528678323,5890,searchMovie,OK
1354528684228,40,searchUser,OK
1354528684286,42,signInUser,OK
1354528684341,11,listCategories,OK
1354528684374,34,listMovieByCategory,OK
1354528684424,30,viewCart,OK
1354528678237,6365,searchMovie,OK
1354528684679,73,searchUser,OK
1354528684768,24,signInUser,OK
1354528684804,47,listCategories,OK
1354528684865,34,listMovieByCategory,OK
1354528684914,24,viewCart,OK
1354528678219,7773,searchMovie,OK
1354528686006,40,searchUser,OK
1354528686063,82,signInUser,OK
1354528686214,40,listCategories,OK
1354528686267,27,listMovieByCategory,OK
1354528679464,6856,searchMovie,OK
1354528686310,24,viewCart,OK
1354528686526,73,searchUser,OK
1354528686615,37,signInUser,OK
1354528686666,46,listCategories,OK
1354528686724,100,listMovieByCategory,OK
1354528686839,117,viewCart,OK
1354528679128,8046,searchMovie,OK
1354528687193,30,searchUser,OK
1354528687241,23,signInUser,OK
1354528687278,11,listCategories,OK
1354528687301,145,listMovieByCategory,OK
1354528687465,60,viewCart,OK
1354528679127,8705,searchMovie,OK
1354528679630,8231,searchMovie,OK
1354528683307,4573,searchMovie,OK
1354528687846,89,searchUser,OK
1354528687878,76,searchUser,OK
1354528687955,20,signInUser,OK
1354528687895,61,searchUser,OK
1354528687994,79,signInUser,OK
1354528688010,55,signInUser,OK
1354528687994,85,listCategories,OK
1354528688097,23,listCategories,OK
1354528688096,84,listCategories,OK
1354528688132,38,listMovieByCategory,OK
1354528688097,78,listMovieByCategory,OK
1354528688267,17,viewCart,OK
1354528688268,30,listMovieByCategory,OK
1354528688314,12,viewCart,OK
1354528688268,58,viewCart,OK
1354528683268,5996,searchMovie,OK
1354528689284,63,searchUser,OK
1354528689368,35,signInUser,OK
1354528689454,46,listCategories,OK
1354528689513,34,listMovieByCategory,OK
1354528689563,24,viewCart,OK
1354528680408,9627,searchMovie,OK
1354528690051,126,searchUser,OK
1354528690412,40,signInUser,OK
1354528690465,21,listCategories,OK
1354528690522,116,listMovieByCategory,OK
1354528690735,28,viewCart,OK
1354528684950,6098,searchMovie,OK
1354528684466,6603,searchMovie,OK
1354528691063,35,searchUser,OK
1354528691115,13,signInUser,OK
1354528691085,39,searchUser,OK
1354528691149,19,listCategories,OK
1354528691149,40,signInUser,OK
1354528691182,36,listMovieByCategory,OK
1354528691201,33,listCategories,OK
1354528691235,17,viewCart,OK
1354528691246,29,listMovieByCategory,OK
1354528691395,49,viewCart,OK
1354528688340,4523,searchMovie,OK
1354528692879,146,searchUser,OK
1354528693082,44,signInUser,OK
1354528693138,13,listCategories,OK
1354528693164,34,listMovieByCategory,OK
1354528686530,6722,searchMovie,OK
1354528693224,42,viewCart,OK
1354528693278,69,searchUser,OK
1354528693415,23,signInUser,OK
1354528693451,25,listCategories,OK
1354528693489,26,listMovieByCategory,OK
1354528693533,20,viewCart,OK
1354528687537,7258,searchMovie,OK
1354528694812,90,searchUser,OK
1354528694960,109,signInUser,OK
1354528695082,20,listCategories,OK
1354528695115,62,listMovieByCategory,OK
1354528695196,22,viewCart,OK
1354528687005,8425,searchMovie,OK
1354528695447,41,searchUser,OK
1354528695504,29,signInUser,OK
1354528688340,7482,searchMovie,OK
1354528695545,283,listCategories,OK
1354528695848,78,searchUser,OK
1354528695848,100,listMovieByCategory,OK
1354528695946,62,signInUser,OK
1354528695963,48,viewCart,OK
1354528696029,79,listCategories,OK
1354528696120,34,listMovieByCategory,OK
1354528696169,21,viewCart,OK
1354528689600,6782,searchMovie,OK
1354528696399,73,searchUser,OK
1354528688298,8250,searchMovie,OK
1354528696488,70,signInUser,OK
1354528696573,92,searchUser,OK
1354528696576,108,listCategories,OK
1354528696682,24,signInUser,OK
1354528696721,44,listCategories,OK
1354528696697,54,listMovieByCategory,OK
1354528696784,35,listMovieByCategory,OK
1354528697279,55,viewCart,OK
1354528697278,61,viewCart,OK
1354528693567,4499,searchMovie,OK
1354528698081,95,searchUser,OK
1354528698193,23,signInUser,OK
1354528698228,22,listCategories,OK
1354528691394,6950,searchMovie,OK
1354528698262,33,listMovieByCategory,OK
1354528698360,37,searchUser,OK
1354528698394,15,viewCart,OK
1354528698430,38,signInUser,OK
1354528698480,51,listCategories,OK
1354528691456,7086,searchMovie,OK
1354528698587,30,searchUser,OK
1354528698543,90,listMovieByCategory,OK
1354528698635,21,signInUser,OK
1354528698648,33,viewCart,OK
1354528698668,15,listCategories,OK
1354528698703,23,listMovieByCategory,OK
1354528698743,24,viewCart,OK
1354528690784,8351,searchMovie,OK
1354528699149,50,searchUser,OK
1354528699215,83,signInUser,OK
1354528699310,24,listCategories,OK
1354528699349,39,listMovieByCategory,OK
1354528699418,22,viewCart,OK
1354528693278,7657,searchMovie,OK
1354528700950,39,searchUser,OK
1354528701006,23,signInUser,OK
1354528701041,22,listCategories,OK
1354528701074,74,listMovieByCategory,OK
1354528701164,21,viewCart,OK
1354528696202,6208,searchMovie,OK
1354528695234,7317,searchMovie,OK
1354528702704,52,searchUser,OK
1354528702700,65,searchUser,OK
1354528702789,13,signInUser,OK
1354528702787,35,signInUser,OK
1354528702835,12,listCategories,OK
1354528702816,54,listCategories,OK
1354528702861,33,listMovieByCategory,OK
1354528702911,14,viewCart,OK
1354528702884,52,listMovieByCategory,OK
1354528703037,22,viewCart,OK
1354528696029,7522,searchMovie,OK
1354528703566,168,searchUser,OK
1354528703751,26,signInUser,OK
1354528697356,6625,searchMovie,OK
1354528703937,67,listCategories,OK
1354528703996,32,searchUser,OK
1354528704049,28,signInUser,OK
1354528704017,112,listMovieByCategory,OK
1354528704149,12,viewCart,OK
1354528704090,98,listCategories,OK
1354528704200,119,listMovieByCategory,OK
1354528704334,103,viewCart,OK
1354528697358,7628,searchMovie,OK
1354528705000,45,searchUser,OK
1354528705062,59,signInUser,OK
1354528705134,33,listCategories,OK
1354528705179,32,listMovieByCategory,OK
1354528705238,24,viewCart,OK
1354528698692,6765,searchMovie,OK
1354528705472,40,searchUser,OK
1354528705595,84,signInUser,OK
1354528705690,21,listCategories,OK
1354528705725,30,listMovieByCategory,OK
1354528705772,35,viewCart,OK
1354528699507,7290,searchMovie,OK
1354528706814,78,searchUser,OK
1354528706908,25,signInUser,OK
1354528706945,21,listCategories,OK
1354528706978,53,listMovieByCategory,OK
1354528707047,21,viewCart,OK
1354528701198,5896,searchMovie,OK
1354528707136,38,searchUser,OK
1354528707191,24,signInUser,OK
1354528698852,8391,searchMovie,OK
1354528698431,8842,searchMovie,OK
1354528707230,67,listCategories,OK
1354528707289,43,searchUser,OK
1354528707309,48,listMovieByCategory,OK
1354528707259,120,searchUser,OK
1354528707357,41,signInUser,OK
1354528707411,12,listCategories,OK
1354528707397,29,signInUser,OK
1354528707436,73,listMovieByCategory,OK
1354528707447,69,listCategories,OK
1354528707528,26,viewCart,OK
1354528707536,113,listMovieByCategory,OK
1354528707372,322,viewCart,OK
1354528707663,49,viewCart,OK
1354528704449,4602,searchMovie,OK
1354528709085,339,searchUser,OK
1354528709440,37,signInUser,OK
1354528709489,43,listCategories,OK
1354528709544,51,listMovieByCategory,OK
1354528709610,27,viewCart,OK
1354528702939,7655,searchMovie,OK
1354528703079,7653,searchMovie,OK
1354528710609,136,searchUser,OK
1354528710783,26,signInUser,OK
1354528710779,81,searchUser,OK
1354528710848,37,listCategories,OK
1354528710897,24,listMovieByCategory,OK
1354528710936,12,viewCart,OK
1354528710880,134,signInUser,OK
1354528711026,54,listCategories,OK
1354528711092,32,listMovieByCategory,OK
1354528711141,39,viewCart,OK
1354528705276,6707,searchMovie,OK
1354528711998,46,searchUser,OK
1354528712060,30,signInUser,OK
1354528712102,54,listCategories,OK
1354528712236,43,listMovieByCategory,OK
1354528712294,30,viewCart,OK
1354528705820,6879,searchMovie,OK
1354528712718,28,searchUser,OK
1354528712762,13,signInUser,OK
1354528712786,22,listCategories,OK
1354528712820,42,listMovieByCategory,OK
1354528712889,91,viewCart,OK
1354528704179,9374,searchMovie,OK
1354528713570,75,searchUser,OK
1354528713662,15,signInUser,OK
1354528713694,104,listCategories,OK
1354528713811,29,listMovieByCategory,OK
1354528713855,35,viewCart,OK
1354528707568,6723,searchMovie,OK
1354528709649,4647,searchMovie,OK
1354528707724,6609,searchMovie,OK
1354528714351,271,searchUser,OK
1354528714645,12,signInUser,OK
1354528714320,400,searchUser,OK
1354528714321,419,searchUser,OK
1354528714673,72,listCategories,OK
1354528714758,30,signInUser,OK
1354528714739,60,signInUser,OK
1354528714768,42,listMovieByCategory,OK
1354528714803,37,listCategories,OK
1354528714830,19,viewCart,OK
1354528714830,46,listCategories,OK
1354528714863,51,listMovieByCategory,OK
1354528714931,58,viewCart,OK
1354528714892,111,listMovieByCategory,OK
1354528707134,7923,searchMovie,OK
1354528715044,40,viewCart,OK
1354528715078,62,searchUser,OK
1354528715156,62,signInUser,OK
1354528715230,21,listCategories,OK
1354528715262,51,listMovieByCategory,OK
1354528715328,22,viewCart,OK
1354528707708,7988,searchMovie,OK
1354528715747,41,searchUser,OK
1354528715804,38,signInUser,OK
1354528715854,39,listCategories,OK
1354528715905,46,listMovieByCategory,OK
1354528716008,44,viewCart,OK
1354528711193,6787,searchMovie,OK
1354528717994,93,searchUser,OK
1354528718107,46,signInUser,OK
1354528718165,39,listCategories,OK
1354528718216,50,listMovieByCategory,OK
1354528718281,72,viewCart,OK
1354528710961,7821,searchMovie,OK
1354528718797,46,searchUser,OK
1354528718863,74,signInUser,OK
1354528714864,4112,searchMovie,OK
1354528718975,30,listCategories,OK
1354528712992,6012,searchMovie,OK
1354528719070,32,listMovieByCategory,OK
1354528719082,39,searchUser,OK
1354528718991,80,searchUser,OK
1354528719141,21,signInUser,OK
1354528719122,42,viewCart,OK
1354528719153,40,signInUser,OK
1354528719187,28,listCategories,OK
1354528719207,19,listCategories,OK
1354528719239,22,listMovieByCategory,OK
1354528719227,69,listMovieByCategory,OK
1354528719277,22,viewCart,OK
1354528719321,109,viewCart,OK
1354528712336,7716,searchMovie,OK
1354528720128,40,searchUser,OK
1354528720187,33,signInUser,OK
1354528720232,31,listCategories,OK
1354528720311,42,listMovieByCategory,OK
1354528720426,42,viewCart,OK
1354528713902,7358,searchMovie,OK
1354528721275,52,searchUser,OK
1354528721343,70,signInUser,OK
1354528721424,21,listCategories,OK
1354528715066,6498,searchMovie,OK
1354528721516,61,listMovieByCategory,OK
1354528721581,46,searchUser,OK
1354528721644,24,signInUser,OK
1354528721687,26,listCategories,OK
1354528721726,31,listMovieByCategory,OK
1354528721593,216,viewCart,OK
1354528721772,56,viewCart,OK
1354528716068,5944,searchMovie,OK
1354528722027,91,searchUser,OK
1354528722134,13,signInUser,OK
1354528722159,34,listCategories,OK
1354528715097,7134,searchMovie,OK
1354528722206,29,listMovieByCategory,OK
1354528722295,29,searchUser,OK
1354528722296,35,viewCart,OK
1354528722449,57,signInUser,OK
1354528722518,20,listCategories,OK
1354528722554,44,listMovieByCategory,OK
1354528722613,133,viewCart,OK
1354528715361,7769,searchMovie,OK
1354528723150,129,searchUser,OK
1354528723295,22,signInUser,OK
1354528723329,24,listCategories,OK
1354528723384,141,listMovieByCategory,OK
1354528723569,22,viewCart,OK
1354528719443,6216,searchMovie,OK
1354528725674,366,searchUser,OK
1354528726058,36,signInUser,OK
1354528726108,34,listCategories,OK
1354528719321,6887,searchMovie,OK
1354528726189,27,listMovieByCategory,OK
1354528726236,16,viewCart,OK
1354528726235,187,searchUser,OK
1354528726439,16,signInUser,OK
1354528718364,7947,searchMovie,OK
1354528726479,113,searchUser,OK
1354528726479,143,listCategories,OK
1354528726654,29,signInUser,OK
1354528726655,26,listMovieByCategory,OK
1354528726705,31,viewCart,OK
1354528726694,50,listCategories,OK
1354528726762,40,listMovieByCategory,OK
1354528726888,63,viewCart,OK
1354528719188,8121,searchMovie,OK
1354528727317,28,searchUser,OK
1354528727359,107,signInUser,OK
1354528727471,23,listCategories,OK
1354528727499,40,listMovieByCategory,OK
1354528727548,58,viewCart,OK
1354528720480,7374,searchMovie,OK
1354528727864,55,searchUser,OK
1354528727929,47,signInUser,OK
1354528721840,6134,searchMovie,OK
1354528722449,5551,searchMovie,OK
1354528727982,39,listCategories,OK
1354528727985,52,searchUser,OK
1354528728051,20,signInUser,OK
1354528728009,56,searchUser,OK
1354528728027,47,listMovieByCategory,OK
1354528728079,18,listCategories,OK
1354528728084,15,viewCart,OK
1354528728079,29,signInUser,OK
1354528728115,16,listCategories,OK
1354528728108,53,listMovieByCategory,OK
1354528728138,40,listMovieByCategory,OK
1354528728185,17,viewCart,OK
1354528728190,67,viewCart,OK
1354528721821,8109,searchMovie,OK
1354528729989,36,searchUser,OK
1354528730041,32,signInUser,OK
1354528730085,50,listCategories,OK
1354528730202,29,listMovieByCategory,OK
1354528730246,50,viewCart,OK
1354528723598,7485,searchMovie,OK
1354528731099,167,searchUser,OK
1354528731276,51,signInUser,OK
1354528731333,22,listCategories,OK
1354528731361,57,listMovieByCategory,OK
1354528731427,22,viewCart,OK
1354528722759,8723,searchMovie,OK
1354528731491,45,searchUser,OK
1354528731550,31,signInUser,OK
1354528731598,23,listCategories,OK
1354528731626,28,listMovieByCategory,OK
1354528731663,23,viewCart,OK
1354528726959,5033,searchMovie,OK
1354528732003,30,searchUser,OK
1354528732076,25,signInUser,OK
1354528732111,23,listCategories,OK
1354528732141,22,listMovieByCategory,OK
1354528732173,14,viewCart,OK
1354528728264,4510,searchMovie,OK
1354528732833,60,searchUser,OK
1354528732903,22,signInUser,OK
1354528726265,7814,searchMovie,OK
1354528734087,27,searchUser,OK
1354528734123,13,signInUser,OK
1354528734144,17,listCategories,OK
1354528734166,20,listMovieByCategory,OK
1354528734195,60,viewCart,OK
1354528726762,8005,searchMovie,OK
1354528734776,125,searchUser,OK
1354528734912,19,signInUser,OK
1354528734937,25,listCategories,OK
1354528734967,52,listMovieByCategory,OK
1354528735028,11,viewCart,OK
1354528728108,7292,searchMovie,OK
1354528735408,27,searchUser,OK
1354528735458,168,signInUser,OK
1354528732192,3431,searchMovie,OK
1354528735632,32,listCategories,OK
1354528735633,41,searchUser,OK
1354528728208,7479,searchMovie,OK
1354528735669,60,listMovieByCategory,OK
1354528735684,58,signInUser,OK
1354528727612,8161,searchMovie,OK
1354528735741,38,viewCart,OK
1354528735751,27,listCategories,OK
1354528735697,49,searchUser,OK
1354528735793,14,signInUser,OK
1354528735785,33,searchUser,OK
1354528735787,44,listMovieByCategory,OK
1354528735813,37,listCategories,OK
1354528735840,20,viewCart,OK
1354528735829,42,signInUser,OK
1354528735856,33,listMovieByCategory,OK
1354528735877,34,listCategories,OK
1354528735897,26,viewCart,OK
1354528735916,21,listMovieByCategory,OK
1354528735946,42,viewCart,OK
1354528731695,6104,searchMovie,OK
1354528737811,111,searchUser,OK
1354528737932,26,signInUser,OK
1354528737980,38,listCategories,OK
1354528738027,21,listMovieByCategory,OK
1354528738056,17,viewCart,OK
1354528730308,7831,searchMovie,OK
1354528738147,60,searchUser,OK
1354528738217,25,signInUser,OK
1354528738276,12,listCategories,OK
1354528738294,21,listMovieByCategory,OK
1354528738324,57,viewCart,OK
